Species;Gender;TrainingStatus;VO2max;Tissue;FiberType;ExType;ExDuration(sec);ExDuration(min);ExIntencity(%VO2max);CoFactor;Target;TargetOriginal;ImpactType; FoldChange ;FoldChange; ActivationTime(min)  ;" TimePoint (hours)  ";[Target0];[Target1];[Target0txt];[Target1txt];MeasureUnit;MethodOfMeasurement;Commentary;Ref;PMID;Reference
Homo sapiens;1;trained;66;vastus lateralis;;Endurance;1200;20;80;;AMP;AMP, mmol/kg dry wt;0;0,88;0.880952380952381;;0;0,42;0,37;0.42;0.37;mmol/kg dm;;20  min of cycle exercise at 80% of peak O2 uptake;Nielsen 2003;12391032;Nielsen, Jakob N., Kirsty J. W. Mustard, Drew A. Graham, Haiyan Yu, Christopher S. MacDonald, Henriette Pilegaard, Laurie J. Goodyear, D. Grahame Hardie, Erik A. Richter, and Jurgen F. P. Wojtaszewski. 5'-AMP-activated protein kinase activity and subunit expression in exercise-trained human skeletal muscle. J Appl Physiol 94: 631-641, 2003.
Homo sapiens;1;sedentary;44;vastus lateralis;;Endurance;1200;20;80;;AMP;AMP, mmol/kg dry wt;0;0,86;0.864864864864865;;0;0,37;0,32;0.37;0.32;mmol/kg dm;;20  min of cycle exercise at 80% of peak O2 uptake;Nielsen 2003;12391032;Nielsen, Jakob N., Kirsty J. W. Mustard, Drew A. Graham, Haiyan Yu, Christopher S. MacDonald, Henriette Pilegaard, Laurie J. Goodyear, D. Grahame Hardie, Erik A. Richter, and Jurgen F. P. Wojtaszewski. 5'-AMP-activated protein kinase activity and subunit expression in exercise-trained human skeletal muscle. J Appl Physiol 94: 631-641, 2003.
Homo sapiens;1;trained;66;vastus lateralis;;Endurance;1200;20;80;;IMP;IMP, mmol/kg dry wt;0;22,67;22.6666666666667;;0;0,03;0,68;0.03;0.68;mmol/kg dm;;20  min of cycle exercise at 80% of peak O2 uptake;Nielsen 2003;12391032;Nielsen, Jakob N., Kirsty J. W. Mustard, Drew A. Graham, Haiyan Yu, Christopher S. MacDonald, Henriette Pilegaard, Laurie J. Goodyear, D. Grahame Hardie, Erik A. Richter, and Jurgen F. P. Wojtaszewski. 5'-AMP-activated protein kinase activity and subunit expression in exercise-trained human skeletal muscle. J Appl Physiol 94: 631-641, 2003.
Homo sapiens;1;sedentary;44;vastus lateralis;;Endurance;1200;20;80;;IMP;IMP, mmol/kg dry wt;0;8,63;8.625;;0;0,08;0,69;0.08;0.69;mmol/kg dm;;20  min of cycle exercise at 80% of peak O2 uptake;Nielsen 2003;12391032;Nielsen, Jakob N., Kirsty J. W. Mustard, Drew A. Graham, Haiyan Yu, Christopher S. MacDonald, Henriette Pilegaard, Laurie J. Goodyear, D. Grahame Hardie, Erik A. Richter, and Jurgen F. P. Wojtaszewski. 5'-AMP-activated protein kinase activity and subunit expression in exercise-trained human skeletal muscle. J Appl Physiol 94: 631-641, 2003.
Homo sapiens;1;trained;66;vastus lateralis;;Endurance;1200;20;80;;AMPfree;AMPfree, mkmol/kg dry wt;0;2,81;2.8125;;0;0,96;2,7;0.96;2.7;"&mu;mol/kg dm";;20  min of cycle exercise at 80% of peak O2 uptake;Nielsen 2003;12391032;Nielsen, Jakob N., Kirsty J. W. Mustard, Drew A. Graham, Haiyan Yu, Christopher S. MacDonald, Henriette Pilegaard, Laurie J. Goodyear, D. Grahame Hardie, Erik A. Richter, and Jurgen F. P. Wojtaszewski. 5'-AMP-activated protein kinase activity and subunit expression in exercise-trained human skeletal muscle. J Appl Physiol 94: 631-641, 2003.
Homo sapiens;1;sedentary;44;vastus lateralis;;Endurance;1200;20;80;;AMPfree;AMPfree, mkmol/kg dry wt;0;15,23;15.2333333333333;;0;0,6;9,14;0.6;9.14;"&mu;mol/kg dm";;20  min of cycle exercise at 80% of peak O2 uptake;Nielsen 2003;12391032;Nielsen, Jakob N., Kirsty J. W. Mustard, Drew A. Graham, Haiyan Yu, Christopher S. MacDonald, Henriette Pilegaard, Laurie J. Goodyear, D. Grahame Hardie, Erik A. Richter, and Jurgen F. P. Wojtaszewski. 5'-AMP-activated protein kinase activity and subunit expression in exercise-trained human skeletal muscle. J Appl Physiol 94: 631-641, 2003.
Homo sapiens;1;trained;66;vastus lateralis;;Endurance;1200;20;80;;AMPfree/ATP;AMPfree/ATP, (X1,000);0;2,75;2.75;;0;0,04;0,11;0.04;0.11;;;20  min of cycle exercise at 80% of peak O2 uptake;Nielsen 2003;12391032;Nielsen, Jakob N., Kirsty J. W. Mustard, Drew A. Graham, Haiyan Yu, Christopher S. MacDonald, Henriette Pilegaard, Laurie J. Goodyear, D. Grahame Hardie, Erik A. Richter, and Jurgen F. P. Wojtaszewski. 5'-AMP-activated protein kinase activity and subunit expression in exercise-trained human skeletal muscle. J Appl Physiol 94: 631-641, 2003.
Homo sapiens;1;sedentary;44;vastus lateralis;;Endurance;1200;20;80;;AMPfree/ATP;AMPfree/ATP, (X1,000);0;18,5;18.5;;0;0,02;0,37;0.02;0.37;;;20  min of cycle exercise at 80% of peak O2 uptake;Nielsen 2003;12391032;Nielsen, Jakob N., Kirsty J. W. Mustard, Drew A. Graham, Haiyan Yu, Christopher S. MacDonald, Henriette Pilegaard, Laurie J. Goodyear, D. Grahame Hardie, Erik A. Richter, and Jurgen F. P. Wojtaszewski. 5'-AMP-activated protein kinase activity and subunit expression in exercise-trained human skeletal muscle. J Appl Physiol 94: 631-641, 2003.
Homo sapiens;1;trained;66;vastus lateralis;;Endurance;1200;20;80;;muscle glycogen;mmol/kg dry wt;0;0,64;0.637931034482759;;0;580;370;580;370;mmol/kg dm;;20  min of cycle exercise at 80% of peak O2 uptake;Nielsen 2003;12391032;Nielsen, Jakob N., Kirsty J. W. Mustard, Drew A. Graham, Haiyan Yu, Christopher S. MacDonald, Henriette Pilegaard, Laurie J. Goodyear, D. Grahame Hardie, Erik A. Richter, and Jurgen F. P. Wojtaszewski. 5'-AMP-activated protein kinase activity and subunit expression in exercise-trained human skeletal muscle. J Appl Physiol 94: 631-641, 2003.
Homo sapiens;1;sedentary;44;vastus lateralis;;Endurance;1200;20;80;;muscle glycogen;mmol/kg dry wt;0;0,64;0.636363636363636;;0;440;280;440;280;mmol/kg dm;;20  min of cycle exercise at 80% of peak O2 uptake;Nielsen 2003;12391032;Nielsen, Jakob N., Kirsty J. W. Mustard, Drew A. Graham, Haiyan Yu, Christopher S. MacDonald, Henriette Pilegaard, Laurie J. Goodyear, D. Grahame Hardie, Erik A. Richter, and Jurgen F. P. Wojtaszewski. 5'-AMP-activated protein kinase activity and subunit expression in exercise-trained human skeletal muscle. J Appl Physiol 94: 631-641, 2003.
Homo sapiens;1;trained;66;vastus lateralis;;Endurance;1200;20;80;;AMPKa2 activity;;0;1,1;1.1;;0;;;;;;;20  min of cycle exercise at 80% of peak O2 uptake;Nielsen 2003;12391032;Nielsen, Jakob N., Kirsty J. W. Mustard, Drew A. Graham, Haiyan Yu, Christopher S. MacDonald, Henriette Pilegaard, Laurie J. Goodyear, D. Grahame Hardie, Erik A. Richter, and Jurgen F. P. Wojtaszewski. 5'-AMP-activated protein kinase activity and subunit expression in exercise-trained human skeletal muscle. J Appl Physiol 94: 631-641, 2003.
Homo sapiens;1;sedentary;44;vastus lateralis;;Endurance;1200;20;80;;AMPKa2 activity;;0;1,84;1.84;;0;;;;;;;20  min of cycle exercise at 80% of peak O2 uptake;Nielsen 2003;12391032;Nielsen, Jakob N., Kirsty J. W. Mustard, Drew A. Graham, Haiyan Yu, Christopher S. MacDonald, Henriette Pilegaard, Laurie J. Goodyear, D. Grahame Hardie, Erik A. Richter, and Jurgen F. P. Wojtaszewski. 5'-AMP-activated protein kinase activity and subunit expression in exercise-trained human skeletal muscle. J Appl Physiol 94: 631-641, 2003.
Homo sapiens;1;trained;66;vastus lateralis;;Endurance;1200;20;80;;AMPKa1 activity;;0;1,3;1.3;;0;2;2,6;2;2.6;pmol/min/mg;;20  min of cycle exercise at 80% of peak O2 uptake;Nielsen 2003;12391032;Nielsen, Jakob N., Kirsty J. W. Mustard, Drew A. Graham, Haiyan Yu, Christopher S. MacDonald, Henriette Pilegaard, Laurie J. Goodyear, D. Grahame Hardie, Erik A. Richter, and Jurgen F. P. Wojtaszewski. 5'-AMP-activated protein kinase activity and subunit expression in exercise-trained human skeletal muscle. J Appl Physiol 94: 631-641, 2003.
Homo sapiens;1;sedentary;44;vastus lateralis;;Endurance;1200;20;80;;AMPKa1 activity;;0;1,31;1.31034482758621;;0;1,45;1,9;1.45;1.9;pmol/min/mg;;20  min of cycle exercise at 80% of peak O2 uptake;Nielsen 2003;12391032;Nielsen, Jakob N., Kirsty J. W. Mustard, Drew A. Graham, Haiyan Yu, Christopher S. MacDonald, Henriette Pilegaard, Laurie J. Goodyear, D. Grahame Hardie, Erik A. Richter, and Jurgen F. P. Wojtaszewski. 5'-AMP-activated protein kinase activity and subunit expression in exercise-trained human skeletal muscle. J Appl Physiol 94: 631-641, 2003.
Homo sapiens;;sedentary;47;vastus lateralis;;Endurance;3600;60;63;;AMPKa1 activity;;1;1,25;1.25;;0;;;;;;;60 min of cycling at 63% VO2peak;Lee-Young 2008;18614941;Lee-Young, R. S., G. Koufogiannis, B. J. Canny, and G. K. McConell. Acute Exercise Does Not Cause Sustained Elevations in AMPK Signaling or Expression. Med. Sci. Sports Exerc., Vol. 40, No. 8, pp. 1490-1494, 2008.
Homo sapiens;;sedentary;47;vastus lateralis;;Endurance;3600;60;63;;AMPKa2 activity;;1;3,6;3.6;;0;;;;;;;60 min of cycling at 63% VO2peak;Lee-Young 2008;18614941;Lee-Young, R. S., G. Koufogiannis, B. J. Canny, and G. K. McConell. Acute Exercise Does Not Cause Sustained Elevations in AMPK Signaling or Expression. Med. Sci. Sports Exerc., Vol. 40, No. 8, pp. 1490-1494, 2008.
Homo sapiens;;sedentary;47;vastus lateralis;;Endurance;3600;60;63;;AMPKp-;AMPKa2 Thr172 phosphorylation;1;2,5;2.5;;0;;;;;;;60 min of cycling at 63% VO2peak;Lee-Young 2008;18614941;Lee-Young, R. S., G. Koufogiannis, B. J. Canny, and G. K. McConell. Acute Exercise Does Not Cause Sustained Elevations in AMPK Signaling or Expression. Med. Sci. Sports Exerc., Vol. 40, No. 8, pp. 1490-1494, 2008.
Homo sapiens;;sedentary;47;vastus lateralis;;Endurance;3600;60;63;;ACCp-;ACC-b Ser222 phosphorylation;1;7;7;;0;;;;;;;60 min of cycling at 63% VO2peak;Lee-Young 2008;18614941;Lee-Young, R. S., G. Koufogiannis, B. J. Canny, and G. K. McConell. Acute Exercise Does Not Cause Sustained Elevations in AMPK Signaling or Expression. Med. Sci. Sports Exerc., Vol. 40, No. 8, pp. 1490-1494, 2008.
Homo sapiens;;sedentary;47;vastus lateralis;;Endurance;3600;60;63;;nNOSp-;nNOSm Ser1451 phosphorylation;1;2,2;2.2;;0;;;;;;;60 min of cycling at 63% VO2peak;Lee-Young 2008;18614941;Lee-Young, R. S., G. Koufogiannis, B. J. Canny, and G. K. McConell. Acute Exercise Does Not Cause Sustained Elevations in AMPK Signaling or Expression. Med. Sci. Sports Exerc., Vol. 40, No. 8, pp. 1490-1494, 2008.
Homo sapiens;1;active;47;vastus lateralis;;All-Out;120;2;300;;ATP;;0;0,6;0.6;;0;30;18;30;18;mmol/kg dm;;4 X 30-s "all out" / 4 min of rest;Gibala 2009;19112161;Gibala MJ, McGee SL, Garnham AP, Howlett KF, Snow RJ, Hargreaves M. Brief intense interval exercise activates AMPK and p38 MAPK signaling and increases the expression of PGC-1a in human skeletal muscle. J Appl Physiol 106: 929-934, 2009.
Homo sapiens;1;active;47;vastus lateralis;;All-Out;120;2;300;;PCr;;0;0,27;0.268292682926829;;0;82;22;82;22;mmol/kg dm;;4 X 30-s "all out" / 4 min of rest;Gibala 2009;19112161;Gibala MJ, McGee SL, Garnham AP, Howlett KF, Snow RJ, Hargreaves M. Brief intense interval exercise activates AMPK and p38 MAPK signaling and increases the expression of PGC-1a in human skeletal muscle. J Appl Physiol 106: 929-934, 2009.
Homo sapiens;1;active;47;vastus lateralis;;All-Out;120;2;300;;Cr;;1;2,13;2.13207547169811;;0;53;113;53;113;mmol/kg dm;;4 X 30-s "all out" / 4 min of rest;Gibala 2009;19112161;Gibala MJ, McGee SL, Garnham AP, Howlett KF, Snow RJ, Hargreaves M. Brief intense interval exercise activates AMPK and p38 MAPK signaling and increases the expression of PGC-1a in human skeletal muscle. J Appl Physiol 106: 929-934, 2009.
Homo sapiens;1;active;47;vastus lateralis;;All-Out;120;2;300;;PCr/(PCr + Cr);calculated by me;1;0,27;0.268292682926829;;0;0,61;0,16;0.607407407407407;0.162962962962963;mmol/kg dm;;4 X 30-s "all out" / 4 min of rest;Gibala 2009;19112161;Gibala MJ, McGee SL, Garnham AP, Howlett KF, Snow RJ, Hargreaves M. Brief intense interval exercise activates AMPK and p38 MAPK signaling and increases the expression of PGC-1a in human skeletal muscle. J Appl Physiol 106: 929-934, 2009.
Homo sapiens;1;active;47;vastus lateralis;;All-Out;120;2;300;;La muscle;;1;6,93;6.93333333333333;;0;15;104;15;104;mmol/kg dm;;4 X 30-s "all out" / 4 min of rest;Gibala 2009;19112161;Gibala MJ, McGee SL, Garnham AP, Howlett KF, Snow RJ, Hargreaves M. Brief intense interval exercise activates AMPK and p38 MAPK signaling and increases the expression of PGC-1a in human skeletal muscle. J Appl Physiol 106: 929-934, 2009.
Homo sapiens;1;active;47;vastus lateralis;;All-Out;120;2;300;;muscle glycogen;;0;0,7;0.696055684454756;;0;431;300;431;300;mmol/kg dm;;4 X 30-s "all out" / 4 min of rest;Gibala 2009;19112161;Gibala MJ, McGee SL, Garnham AP, Howlett KF, Snow RJ, Hargreaves M. Brief intense interval exercise activates AMPK and p38 MAPK signaling and increases the expression of PGC-1a in human skeletal muscle. J Appl Physiol 106: 929-934, 2009.
Homo sapiens;1;active;47;vastus lateralis;;All-Out;120;2;300;;p38 MAPKp-;;1;1,33;1.33;;0;;;;;;;4 X 30-s "all out" / 4 min of rest;Gibala 2009;19112161;Gibala MJ, McGee SL, Garnham AP, Howlett KF, Snow RJ, Hargreaves M. Brief intense interval exercise activates AMPK and p38 MAPK signaling and increases the expression of PGC-1a in human skeletal muscle. J Appl Physiol 106: 929-934, 2009.
Homo sapiens;1;active;47;vastus lateralis;;All-Out;120;2;300;;CaMKIIp-;;1;1,17;1.17;;0;;;;;;;4 X 30-s "all out" / 4 min of rest;Gibala 2009;19112161;Gibala MJ, McGee SL, Garnham AP, Howlett KF, Snow RJ, Hargreaves M. Brief intense interval exercise activates AMPK and p38 MAPK signaling and increases the expression of PGC-1a in human skeletal muscle. J Appl Physiol 106: 929-934, 2009.
Homo sapiens;1;active;47;vastus lateralis;;All-Out;120;2;300;;PGC-1a mRNA;;1;3;3;;3;;;;;;;4 X 30-s "all out" / 4 min of rest;Gibala 2009;19112161;Gibala MJ, McGee SL, Garnham AP, Howlett KF, Snow RJ, Hargreaves M. Brief intense interval exercise activates AMPK and p38 MAPK signaling and increases the expression of PGC-1a in human skeletal muscle. J Appl Physiol 106: 929-934, 2009.
Homo sapiens;1;active;47;vastus lateralis;;All-Out;120;2;300;;AMPKp-;;1;1,37;1.37;;0;;;;;;;4 X 30-s "all out" / 4 min of rest;Gibala 2009;19112161;Gibala MJ, McGee SL, Garnham AP, Howlett KF, Snow RJ, Hargreaves M. Brief intense interval exercise activates AMPK and p38 MAPK signaling and increases the expression of PGC-1a in human skeletal muscle. J Appl Physiol 106: 929-934, 2009.
Homo sapiens;1;active;47;vastus lateralis;;All-Out;120;2;300;;AMPKa1p-;;1;1,26;1.26;;0;;;;;;;4 X 30-s "all out" / 4 min of rest;Gibala 2009;19112161;Gibala MJ, McGee SL, Garnham AP, Howlett KF, Snow RJ, Hargreaves M. Brief intense interval exercise activates AMPK and p38 MAPK signaling and increases the expression of PGC-1a in human skeletal muscle. J Appl Physiol 106: 929-934, 2009.
Homo sapiens;1;active;47;vastus lateralis;;All-Out;120;2;300;;AMPKa2p-;;1;1,73;1.73;;0;;;;;;;4 X 30-s "all out" / 4 min of rest;Gibala 2009;19112161;Gibala MJ, McGee SL, Garnham AP, Howlett KF, Snow RJ, Hargreaves M. Brief intense interval exercise activates AMPK and p38 MAPK signaling and increases the expression of PGC-1a in human skeletal muscle. J Appl Physiol 106: 929-934, 2009.
Homo sapiens;1;active;47;vastus lateralis;;All-Out;120;2;300;;ACCp-;;1;10;10;;0;;;;;;;4 X 30-s "all out" / 4 min of rest;Gibala 2009;19112161;Gibala MJ, McGee SL, Garnham AP, Howlett KF, Snow RJ, Hargreaves M. Brief intense interval exercise activates AMPK and p38 MAPK signaling and increases the expression of PGC-1a in human skeletal muscle. J Appl Physiol 106: 929-934, 2009.
Homo sapiens;1;active;47;vastus lateralis;;All-Out;120;2;300;;PKBp-;;0;0,5;0.5;;0;;;;;;;4 X 30-s "all out" / 4 min of rest;Gibala 2009;19112161;Gibala MJ, McGee SL, Garnham AP, Howlett KF, Snow RJ, Hargreaves M. Brief intense interval exercise activates AMPK and p38 MAPK signaling and increases the expression of PGC-1a in human skeletal muscle. J Appl Physiol 106: 929-934, 2009.
Homo sapiens;1;active;50;vastus lateralis;;All-Out;30;0.5;300;;ATP;ATP, mmol/kg;0;0,48;0.478346456692913;;0;5,08;2,43;5.08;2.43;mmol/kg;;30-s sprint (Wingate test);Morales-Alamo 2013;23288553;Morales-Alamo D, Ponce-Gonz?lez JG, Guadalupe-Grau A, Rodr?guez-Garc?a L, Santana A, Cusso R, Guerrero M, Dorado C, Guerra B, Calbet JA. Critical role for free radicals on sprint exercise-induced CaMKII and AMPKa phosphorylation in human skeletal muscle. J Appl Physiol 114: 566-577, 2013.
Homo sapiens;1;active;50;vastus lateralis;;All-Out;30;0.5;300;Antioxidants;ATP;ATP, mmol/kg;0;0,71;0.707661290322581;;0;4,96;3,51;4.96;3.51;mmol/kg;;30-s sprint (Wingate test);Morales-Alamo 2013;23288553;Morales-Alamo D, Ponce-Gonz?lez JG, Guadalupe-Grau A, Rodr?guez-Garc?a L, Santana A, Cusso R, Guerrero M, Dorado C, Guerra B, Calbet JA. Critical role for free radicals on sprint exercise-induced CaMKII and AMPKa phosphorylation in human skeletal muscle. J Appl Physiol 114: 566-577, 2013.
Homo sapiens;1;active;50;vastus lateralis;;All-Out;30;0.5;300;;AMP/ATP;AMP/ATP, mmol/mol;1;21,61;21.6075949367089;;0;7,9;170,7;7.9;170.7;mmol/mol;;30-s sprint (Wingate test);Morales-Alamo 2013;23288553;Morales-Alamo D, Ponce-Gonz?lez JG, Guadalupe-Grau A, Rodr?guez-Garc?a L, Santana A, Cusso R, Guerrero M, Dorado C, Guerra B, Calbet JA. Critical role for free radicals on sprint exercise-induced CaMKII and AMPKa phosphorylation in human skeletal muscle. J Appl Physiol 114: 566-577, 2013.
Homo sapiens;1;active;50;vastus lateralis;;All-Out;30;0.5;300;Antioxidants;AMP/ATP;AMP/ATP, mmol/mol;1;16,07;16.0714285714286;;0;4,2;67,5;4.2;67.5;mmol/mol;;30-s sprint (Wingate test);Morales-Alamo 2013;23288553;Morales-Alamo D, Ponce-Gonz?lez JG, Guadalupe-Grau A, Rodr?guez-Garc?a L, Santana A, Cusso R, Guerrero M, Dorado C, Guerra B, Calbet JA. Critical role for free radicals on sprint exercise-induced CaMKII and AMPKa phosphorylation in human skeletal muscle. J Appl Physiol 114: 566-577, 2013.
Homo sapiens;1;active;50;vastus lateralis;;All-Out;30;0.5;300;;PCr;Phosphocreatine, mmol/kg;0;0,31;0.309956167814652;;0;15,97;4,95;15.97;4.95;mmol/kg;;30-s sprint (Wingate test);Morales-Alamo 2013;23288553;Morales-Alamo D, Ponce-Gonz?lez JG, Guadalupe-Grau A, Rodr?guez-Garc?a L, Santana A, Cusso R, Guerrero M, Dorado C, Guerra B, Calbet JA. Critical role for free radicals on sprint exercise-induced CaMKII and AMPKa phosphorylation in human skeletal muscle. J Appl Physiol 114: 566-577, 2013.
Homo sapiens;1;active;50;vastus lateralis;;All-Out;30;0.5;300;Antioxidants;PCr;Phosphocreatine, mmol/kg;0;0,34;0.339898705683737;;0;17,77;6,04;17.77;6.04;mmol/kg;;30-s sprint (Wingate test);Morales-Alamo 2013;23288553;Morales-Alamo D, Ponce-Gonz?lez JG, Guadalupe-Grau A, Rodr?guez-Garc?a L, Santana A, Cusso R, Guerrero M, Dorado C, Guerra B, Calbet JA. Critical role for free radicals on sprint exercise-induced CaMKII and AMPKa phosphorylation in human skeletal muscle. J Appl Physiol 114: 566-577, 2013.
Homo sapiens;1;active;50;vastus lateralis;;All-Out;30;0.5;300;;Cr;Creatine, mmol/kg;1;1,89;1.88585209003215;;0;12,44;23,46;12.44;23.46;mmol/kg;;30-s sprint (Wingate test);Morales-Alamo 2013;23288553;Morales-Alamo D, Ponce-Gonz?lez JG, Guadalupe-Grau A, Rodr?guez-Garc?a L, Santana A, Cusso R, Guerrero M, Dorado C, Guerra B, Calbet JA. Critical role for free radicals on sprint exercise-induced CaMKII and AMPKa phosphorylation in human skeletal muscle. J Appl Physiol 114: 566-577, 2013.
Homo sapiens;1;active;50;vastus lateralis;;All-Out;30;0.5;300;Antioxidants;Cr;Creatine, mmol/kg;1;2,1;2.10244360902256;;0;10,64;22,37;10.64;22.37;mmol/kg;;30-s sprint (Wingate test);Morales-Alamo 2013;23288553;Morales-Alamo D, Ponce-Gonz?lez JG, Guadalupe-Grau A, Rodr?guez-Garc?a L, Santana A, Cusso R, Guerrero M, Dorado C, Guerra B, Calbet JA. Critical role for free radicals on sprint exercise-induced CaMKII and AMPKa phosphorylation in human skeletal muscle. J Appl Physiol 114: 566-577, 2013.
Homo sapiens;1;active;50;vastus lateralis;;All-Out;30;0.5;300;;PCr/(PCr + Cr);calculated by me;0;0,31;0.309956167814653;;0;0,56;0,17;0.562126011967617;0.174234424498416;;;30-s sprint (Wingate test);Morales-Alamo 2013;23288553;Morales-Alamo D, Ponce-Gonz?lez JG, Guadalupe-Grau A, Rodr?guez-Garc?a L, Santana A, Cusso R, Guerrero M, Dorado C, Guerra B, Calbet JA. Critical role for free radicals on sprint exercise-induced CaMKII and AMPKa phosphorylation in human skeletal muscle. J Appl Physiol 114: 566-577, 2013.
